cwe_id,ano,cves_count,cwe_nome_curto,cwe_label,is_top10
CWE-65,2020,1,CWE-65,CWE-65,False
CWE-65,2022,1,CWE-65,CWE-65,False
CWE-650,2022,1,CWE-650,CWE-650,False
CWE-650,2023,1,CWE-650,CWE-650,False
CWE-650,2024,5,CWE-650,CWE-650,False
CWE-650,2025,1,CWE-650,CWE-650,False
CWE-652,2023,2,CWE-652,CWE-652,False
CWE-653,2023,3,CWE-653,CWE-653,False
CWE-653,2024,20,CWE-653,CWE-653,False
CWE-653,2025,19,CWE-653,CWE-653,False
CWE-654,2024,1,CWE-654,CWE-654,False
CWE-656,2020,3,CWE-656,CWE-656,False
CWE-656,2024,3,CWE-656,CWE-656,False
CWE-656,2025,2,CWE-656,CWE-656,False
CWE-657,2017,1,CWE-657,CWE-657,False
CWE-657,2019,3,CWE-657,CWE-657,False
CWE-657,2020,1,CWE-657,CWE-657,False
CWE-657,2021,3,CWE-657,CWE-657,False
CWE-657,2022,2,CWE-657,CWE-657,False
CWE-657,2023,2,CWE-657,CWE-657,False
CWE-657,2024,3,CWE-657,CWE-657,False
CWE-657,2025,2,CWE-657,CWE-657,False
CWE-66,2024,1,CWE-66,CWE-66,False
CWE-662,2016,1,CWE-662,CWE-662,False
CWE-662,2018,3,CWE-662,CWE-662,False
CWE-662,2019,6,CWE-662,CWE-662,False
CWE-662,2020,15,CWE-662,CWE-662,False
CWE-662,2021,6,CWE-662,CWE-662,False
CWE-662,2022,12,CWE-662,CWE-662,False
CWE-662,2023,7,CWE-662,CWE-662,False
CWE-662,2024,4,CWE-662,CWE-662,False
CWE-662,2025,2,CWE-662,CWE-662,False
CWE-664,2016,1,CWE-664,CWE-664,False
CWE-664,2019,2,CWE-664,CWE-664,False
CWE-664,2020,6,CWE-664,CWE-664,False
CWE-664,2021,1,CWE-664,CWE-664,False
CWE-664,2022,13,CWE-664,CWE-664,False
CWE-664,2023,4,CWE-664,CWE-664,False
CWE-664,2024,6,CWE-664,CWE-664,False
CWE-664,2025,6,CWE-664,CWE-664,False
CWE-665,1999,1,CWE-665,CWE-665,False
CWE-665,2001,1,CWE-665,CWE-665,False
CWE-665,2007,1,CWE-665,CWE-665,False
CWE-665,2008,2,CWE-665,CWE-665,False
CWE-665,2010,2,CWE-665,CWE-665,False
CWE-665,2011,2,CWE-665,CWE-665,False
CWE-665,2012,1,CWE-665,CWE-665,False
CWE-665,2013,2,CWE-665,CWE-665,False
CWE-665,2014,4,CWE-665,CWE-665,False
CWE-665,2015,1,CWE-665,CWE-665,False
CWE-665,2016,4,CWE-665,CWE-665,False
CWE-665,2017,23,CWE-665,CWE-665,False
CWE-665,2018,37,CWE-665,CWE-665,False
CWE-665,2019,40,CWE-665,CWE-665,False
CWE-665,2020,44,CWE-665,CWE-665,False
CWE-665,2021,57,CWE-665,CWE-665,False
CWE-665,2022,42,CWE-665,CWE-665,False
CWE-665,2023,39,CWE-665,CWE-665,False
CWE-665,2024,23,CWE-665,CWE-665,False
CWE-665,2025,12,CWE-665,CWE-665,False
CWE-667,2000,2,CWE-667,CWE-667,False
CWE-667,2001,1,CWE-667,CWE-667,False
CWE-667,2002,5,CWE-667,CWE-667,False
CWE-667,2004,1,CWE-667,CWE-667,False
CWE-667,2005,3,CWE-667,CWE-667,False
CWE-667,2006,4,CWE-667,CWE-667,False
CWE-667,2008,1,CWE-667,CWE-667,False
CWE-667,2009,7,CWE-667,CWE-667,False
CWE-667,2010,1,CWE-667,CWE-667,False
CWE-667,2018,5,CWE-667,CWE-667,False
CWE-667,2019,25,CWE-667,CWE-667,False
CWE-667,2020,25,CWE-667,CWE-667,False
CWE-667,2021,60,CWE-667,CWE-667,False
CWE-667,2022,99,CWE-667,CWE-667,False
CWE-667,2023,77,CWE-667,CWE-667,False
CWE-667,2024,192,CWE-667,CWE-667,False
CWE-667,2025,106,CWE-667,CWE-667,False
CWE-668,2001,2,CWE-668,CWE-668,False
CWE-668,2004,1,CWE-668,CWE-668,False
CWE-668,2005,1,CWE-668,CWE-668,False
CWE-668,2007,1,CWE-668,CWE-668,False
CWE-668,2008,2,CWE-668,CWE-668,False
CWE-668,2009,1,CWE-668,CWE-668,False
CWE-668,2011,2,CWE-668,CWE-668,False
CWE-668,2012,2,CWE-668,CWE-668,False
CWE-668,2013,7,CWE-668,CWE-668,False
CWE-668,2014,2,CWE-668,CWE-668,False
CWE-668,2015,2,CWE-668,CWE-668,False
CWE-668,2016,8,CWE-668,CWE-668,False
CWE-668,2017,34,CWE-668,CWE-668,False
CWE-668,2018,18,CWE-668,CWE-668,False
CWE-668,2019,44,CWE-668,CWE-668,False
CWE-668,2020,74,CWE-668,CWE-668,False
CWE-668,2021,126,CWE-668,CWE-668,False
CWE-668,2022,127,CWE-668,CWE-668,False
CWE-668,2023,163,CWE-668,CWE-668,False
CWE-668,2024,33,CWE-668,CWE-668,False
CWE-668,2025,22,CWE-668,CWE-668,False
CWE-669,2002,1,CWE-669,CWE-669,False
CWE-669,2004,1,CWE-669,CWE-669,False
CWE-669,2012,1,CWE-669,CWE-669,False
CWE-669,2016,1,CWE-669,CWE-669,False
CWE-669,2017,1,CWE-669,CWE-669,False
CWE-669,2018,1,CWE-669,CWE-669,False
CWE-669,2019,9,CWE-669,CWE-669,False
CWE-669,2020,11,CWE-669,CWE-669,False
CWE-669,2021,10,CWE-669,CWE-669,False
CWE-669,2022,7,CWE-669,CWE-669,False
CWE-669,2023,6,CWE-669,CWE-669,False
CWE-669,2024,5,CWE-669,CWE-669,False
CWE-669,2025,17,CWE-669,CWE-669,False
CWE-67,2024,2,CWE-67,CWE-67,False
CWE-67,2025,1,CWE-67,CWE-67,False
CWE-670,2014,1,CWE-670,CWE-670,False
CWE-670,2017,1,CWE-670,CWE-670,False
CWE-670,2018,3,CWE-670,CWE-670,False
CWE-670,2019,6,CWE-670,CWE-670,False
CWE-670,2020,11,CWE-670,CWE-670,False
CWE-670,2021,14,CWE-670,CWE-670,False
CWE-670,2022,18,CWE-670,CWE-670,False
CWE-670,2023,20,CWE-670,CWE-670,False
CWE-670,2024,28,CWE-670,CWE-670,False
CWE-670,2025,10,CWE-670,CWE-670,False
CWE-671,2018,1,CWE-671,CWE-671,False
CWE-671,2022,1,CWE-671,CWE-671,False
CWE-671,2023,1,CWE-671,CWE-671,False
CWE-671,2025,1,CWE-671,CWE-671,False
CWE-672,2009,1,CWE-672,CWE-672,False
CWE-672,2017,2,CWE-672,CWE-672,False
CWE-672,2018,1,CWE-672,CWE-672,False
CWE-672,2019,6,CWE-672,CWE-672,False
CWE-672,2020,7,CWE-672,CWE-672,False
CWE-672,2021,7,CWE-672,CWE-672,False
CWE-672,2022,8,CWE-672,CWE-672,False
CWE-672,2023,6,CWE-672,CWE-672,False
CWE-672,2024,14,CWE-672,CWE-672,False
CWE-672,2025,12,CWE-672,CWE-672,False
CWE-673,2025,1,CWE-673,CWE-673,False
CWE-674,2007,2,CWE-674,CWE-674,False
CWE-674,2016,4,CWE-674,CWE-674,False
CWE-674,2017,22,CWE-674,CWE-674,False
CWE-674,2018,25,CWE-674,CWE-674,False
CWE-674,2019,50,CWE-674,CWE-674,False
CWE-674,2020,37,CWE-674,CWE-674,False
CWE-674,2021,35,CWE-674,CWE-674,False
CWE-674,2022,46,CWE-674,CWE-674,False
CWE-674,2023,24,CWE-674,CWE-674,False
CWE-674,2024,37,CWE-674,CWE-674,False
CWE-674,2025,43,CWE-674,CWE-674,False
CWE-675,2019,1,CWE-675,CWE-675,False
CWE-675,2025,1,CWE-675,CWE-675,False
CWE-676,2021,1,CWE-676,CWE-676,False
CWE-676,2022,1,CWE-676,CWE-676,False
CWE-676,2024,3,CWE-676,CWE-676,False
CWE-680,2018,4,CWE-680,CWE-680,False
CWE-680,2019,3,CWE-680,CWE-680,False
CWE-680,2020,7,CWE-680,CWE-680,False
CWE-680,2021,42,CWE-680,CWE-680,False
CWE-680,2022,11,CWE-680,CWE-680,False
CWE-680,2023,8,CWE-680,CWE-680,False
CWE-680,2024,14,CWE-680,CWE-680,False
CWE-680,2025,12,CWE-680,CWE-680,False
CWE-681,2007,2,CWE-681,CWE-681,False
CWE-681,2008,2,CWE-681,CWE-681,False
CWE-681,2009,1,CWE-681,CWE-681,False
CWE-681,2010,1,CWE-681,CWE-681,False
CWE-681,2014,2,CWE-681,CWE-681,False
CWE-681,2015,1,CWE-681,CWE-681,False
CWE-681,2016,1,CWE-681,CWE-681,False
CWE-681,2017,4,CWE-681,CWE-681,False
CWE-681,2018,6,CWE-681,CWE-681,False
CWE-681,2019,12,CWE-681,CWE-681,False
CWE-681,2020,13,CWE-681,CWE-681,False
CWE-681,2021,21,CWE-681,CWE-681,False
CWE-681,2022,13,CWE-681,CWE-681,False
CWE-681,2023,11,CWE-681,CWE-681,False
CWE-681,2024,6,CWE-681,CWE-681,False
CWE-681,2025,4,CWE-681,CWE-681,False
CWE-682,2011,2,CWE-682,CWE-682,False
CWE-682,2016,2,CWE-682,CWE-682,False
CWE-682,2017,16,CWE-682,CWE-682,False
CWE-682,2018,8,CWE-682,CWE-682,False
CWE-682,2019,11,CWE-682,CWE-682,False
CWE-682,2020,10,CWE-682,CWE-682,False
CWE-682,2021,13,CWE-682,CWE-682,False
CWE-682,2022,20,CWE-682,CWE-682,False
CWE-682,2023,16,CWE-682,CWE-682,False
CWE-682,2024,10,CWE-682,CWE-682,False
CWE-682,2025,7,CWE-682,CWE-682,False
CWE-683,2023,2,CWE-683,CWE-683,False
CWE-683,2025,1,CWE-683,CWE-683,False
CWE-684,2020,1,CWE-684,CWE-684,False
CWE-684,2022,1,CWE-684,CWE-684,False
CWE-684,2023,4,CWE-684,CWE-684,False
CWE-684,2024,6,CWE-684,CWE-684,False
CWE-684,2025,6,CWE-684,CWE-684,False
CWE-686,2023,1,CWE-686,CWE-686,False
CWE-686,2024,1,CWE-686,CWE-686,False
CWE-686,2025,1,CWE-686,CWE-686,False
CWE-687,2024,2,CWE-687,CWE-687,False
CWE-687,2025,1,CWE-687,CWE-687,False
CWE-688,2021,1,CWE-688,CWE-688,False
CWE-689,2022,1,CWE-689,CWE-689,False
CWE-689,2025,2,CWE-689,CWE-689,False
CWE-69,2024,1,CWE-69,CWE-69,False
CWE-69,2025,1,CWE-69,CWE-69,False
CWE-690,2020,4,CWE-690,CWE-690,False
CWE-690,2022,5,CWE-690,CWE-690,False
CWE-690,2024,12,CWE-690,CWE-690,False
CWE-690,2025,1,CWE-690,CWE-690,False
CWE-691,2021,2,CWE-691,CWE-691,False
CWE-691,2022,7,CWE-691,CWE-691,False
CWE-691,2023,5,CWE-691,CWE-691,False
CWE-691,2024,7,CWE-691,CWE-691,False
CWE-691,2025,10,CWE-691,CWE-691,False
CWE-692,2023,1,CWE-692,CWE-692,False
CWE-692,2024,2,CWE-692,CWE-692,False
CWE-692,2025,3,CWE-692,CWE-692,False
CWE-693,2011,1,CWE-693,CWE-693,False
CWE-693,2013,2,CWE-693,CWE-693,False
CWE-693,2014,1,CWE-693,CWE-693,False
CWE-693,2016,1,CWE-693,CWE-693,False
CWE-693,2017,6,CWE-693,CWE-693,False
CWE-693,2018,29,CWE-693,CWE-693,False
CWE-693,2019,17,CWE-693,CWE-693,False
CWE-693,2020,16,CWE-693,CWE-693,False
CWE-693,2021,19,CWE-693,CWE-693,False
CWE-693,2022,45,CWE-693,CWE-693,False
CWE-693,2023,40,CWE-693,CWE-693,False
CWE-693,2024,83,CWE-693,CWE-693,False
CWE-693,2025,110,CWE-693,CWE-693,False
CWE-694,2020,2,CWE-694,CWE-694,False
CWE-694,2021,1,CWE-694,CWE-694,False
CWE-694,2022,1,CWE-694,CWE-694,False
CWE-694,2023,1,CWE-694,CWE-694,False
CWE-694,2024,1,CWE-694,CWE-694,False
CWE-694,2025,2,CWE-694,CWE-694,False
CWE-696,2021,3,CWE-696,CWE-696,False
CWE-696,2023,4,CWE-696,CWE-696,False
CWE-696,2024,5,CWE-696,CWE-696,False
CWE-696,2025,6,CWE-696,CWE-696,False
CWE-697,2005,1,CWE-697,CWE-697,False
CWE-697,2011,1,CWE-697,CWE-697,False
CWE-697,2014,1,CWE-697,CWE-697,False
CWE-697,2015,3,CWE-697,CWE-697,False
CWE-697,2016,1,CWE-697,CWE-697,False
CWE-697,2019,2,CWE-697,CWE-697,False
CWE-697,2020,20,CWE-697,CWE-697,False
CWE-697,2021,24,CWE-697,CWE-697,False
CWE-697,2022,24,CWE-697,CWE-697,False
CWE-697,2023,34,CWE-697,CWE-697,False
CWE-697,2024,18,CWE-697,CWE-697,False
CWE-697,2025,9,CWE-697,CWE-697,False
CWE-698,2024,8,CWE-698,CWE-698,False
CWE-698,2025,2,CWE-698,CWE-698,False
CWE-701,2021,2,CWE-701,CWE-701,False
CWE-701,2022,2,CWE-701,CWE-701,False
CWE-701,2023,2,CWE-701,CWE-701,False
CWE-701,2024,3,CWE-701,CWE-701,False
CWE-702,2024,1,CWE-702,CWE-702,False
CWE-703,2017,1,CWE-703,CWE-703,False
CWE-703,2018,2,CWE-703,CWE-703,False
CWE-703,2019,4,CWE-703,CWE-703,False
CWE-703,2020,3,CWE-703,CWE-703,False
CWE-703,2021,21,CWE-703,CWE-703,False
CWE-703,2022,16,CWE-703,CWE-703,False
CWE-703,2023,26,CWE-703,CWE-703,False
CWE-703,2024,29,CWE-703,CWE-703,False
CWE-703,2025,28,CWE-703,CWE-703,False
CWE-704,2010,2,CWE-704,CWE-704,False
CWE-704,2011,11,CWE-704,CWE-704,False
CWE-704,2014,1,CWE-704,CWE-704,False
CWE-704,2015,2,CWE-704,CWE-704,False
CWE-704,2016,13,CWE-704,CWE-704,False
CWE-704,2017,31,CWE-704,CWE-704,False
CWE-704,2018,105,CWE-704,CWE-704,False
CWE-704,2019,7,CWE-704,CWE-704,False
CWE-704,2020,4,CWE-704,CWE-704,False
CWE-704,2021,18,CWE-704,CWE-704,False
CWE-704,2022,16,CWE-704,CWE-704,False
CWE-704,2023,10,CWE-704,CWE-704,False
CWE-704,2024,13,CWE-704,CWE-704,False
CWE-704,2025,11,CWE-704,CWE-704,False
CWE-705,2024,1,CWE-705,CWE-705,False
CWE-705,2025,2,CWE-705,CWE-705,False
CWE-706,2014,1,CWE-706,CWE-706,False
CWE-706,2018,3,CWE-706,CWE-706,False
CWE-706,2019,14,CWE-706,CWE-706,False
CWE-706,2020,11,CWE-706,CWE-706,False
CWE-706,2021,17,CWE-706,CWE-706,False
CWE-706,2022,10,CWE-706,CWE-706,False
CWE-706,2023,7,CWE-706,CWE-706,False
CWE-706,2024,12,CWE-706,CWE-706,False
CWE-706,2025,14,CWE-706,CWE-706,False
CWE-707,2018,1,CWE-707,CWE-707,False
CWE-707,2019,1,CWE-707,CWE-707,False
CWE-707,2020,7,CWE-707,CWE-707,False
CWE-707,2021,22,CWE-707,CWE-707,False
CWE-707,2022,162,CWE-707,CWE-707,False
CWE-707,2023,4,CWE-707,CWE-707,False
CWE-707,2024,20,CWE-707,CWE-707,False
CWE-707,2025,12,CWE-707,CWE-707,False
CWE-708,2021,3,CWE-708,CWE-708,False
CWE-708,2022,2,CWE-708,CWE-708,False
CWE-708,2023,5,CWE-708,CWE-708,False
CWE-708,2024,5,CWE-708,CWE-708,False
CWE-708,2025,3,CWE-708,CWE-708,False
CWE-710,2020,2,CWE-710,CWE-710,False
CWE-710,2021,2,CWE-710,CWE-710,False
CWE-710,2023,1,CWE-710,CWE-710,False
CWE-710,2025,1,CWE-710,CWE-710,False
CWE-714,2019,1,CWE-714,CWE-714,False
CWE-73,2011,1,CWE-73,CWE-73,False
CWE-73,2014,3,CWE-73,CWE-73,False
CWE-73,2018,4,CWE-73,CWE-73,False
CWE-73,2019,2,CWE-73,CWE-73,False
CWE-73,2020,17,CWE-73,CWE-73,False
CWE-73,2021,11,CWE-73,CWE-73,False
CWE-73,2022,22,CWE-73,CWE-73,False
CWE-73,2023,43,CWE-73,CWE-73,False
CWE-73,2024,87,CWE-73,CWE-73,False
CWE-73,2025,114,CWE-73,CWE-73,False
CWE-730,2025,2,CWE-730,CWE-730,False
CWE-732,2001,1,Incorrect Permission Assignment,CWE-732 - Incorrect Permission Assignment,False
CWE-732,2004,1,Incorrect Permission Assignment,CWE-732 - Incorrect Permission Assignment,False
CWE-732,2005,1,Incorrect Permission Assignment,CWE-732 - Incorrect Permission Assignment,False
CWE-732,2007,3,Incorrect Permission Assignment,CWE-732 - Incorrect Permission Assignment,False
CWE-732,2008,5,Incorrect Permission Assignment,CWE-732 - Incorrect Permission Assignment,False
CWE-732,2009,10,Incorrect Permission Assignment,CWE-732 - Incorrect Permission Assignment,False
CWE-732,2010,4,Incorrect Permission Assignment,CWE-732 - Incorrect Permission Assignment,False
CWE-732,2011,4,Incorrect Permission Assignment,CWE-732 - Incorrect Permission Assignment,False
CWE-732,2012,5,Incorrect Permission Assignment,CWE-732 - Incorrect Permission Assignment,False
CWE-732,2013,4,Incorrect Permission Assignment,CWE-732 - Incorrect Permission Assignment,False
CWE-732,2014,5,Incorrect Permission Assignment,CWE-732 - Incorrect Permission Assignment,False
CWE-732,2015,1,Incorrect Permission Assignment,CWE-732 - Incorrect Permission Assignment,False
CWE-732,2016,9,Incorrect Permission Assignment,CWE-732 - Incorrect Permission Assignment,False
CWE-732,2017,133,Incorrect Permission Assignment,CWE-732 - Incorrect Permission Assignment,False
CWE-732,2018,272,Incorrect Permission Assignment,CWE-732 - Incorrect Permission Assignment,False
CWE-732,2019,170,Incorrect Permission Assignment,CWE-732 - Incorrect Permission Assignment,False
CWE-732,2020,145,Incorrect Permission Assignment,CWE-732 - Incorrect Permission Assignment,False
CWE-732,2021,165,Incorrect Permission Assignment,CWE-732 - Incorrect Permission Assignment,False
CWE-732,2022,141,Incorrect Permission Assignment,CWE-732 - Incorrect Permission Assignment,False
CWE-732,2023,160,Incorrect Permission Assignment,CWE-732 - Incorrect Permission Assignment,False
CWE-732,2024,146,Incorrect Permission Assignment,CWE-732 - Incorrect Permission Assignment,False
CWE-732,2025,159,Incorrect Permission Assignment,CWE-732 - Incorrect Permission Assignment,False
CWE-733,2020,1,CWE-733,CWE-733,False
CWE-733,2024,1,CWE-733,CWE-733,False
CWE-733,2025,3,CWE-733,CWE-733,False
CWE-74,2004,2,Injection (umbrella),CWE-74 - Injection (umbrella),False
CWE-74,2005,3,Injection (umbrella),CWE-74 - Injection (umbrella),False
CWE-74,2007,1,Injection (umbrella),CWE-74 - Injection (umbrella),False
CWE-74,2008,1,Injection (umbrella),CWE-74 - Injection (umbrella),False
CWE-74,2009,1,Injection (umbrella),CWE-74 - Injection (umbrella),False
CWE-74,2010,3,Injection (umbrella),CWE-74 - Injection (umbrella),False
CWE-74,2011,6,Injection (umbrella),CWE-74 - Injection (umbrella),False
CWE-74,2012,5,Injection (umbrella),CWE-74 - Injection (umbrella),False
CWE-74,2013,20,Injection (umbrella),CWE-74 - Injection (umbrella),False
CWE-74,2014,20,Injection (umbrella),CWE-74 - Injection (umbrella),False
CWE-74,2015,28,Injection (umbrella),CWE-74 - Injection (umbrella),False
CWE-74,2016,26,Injection (umbrella),CWE-74 - Injection (umbrella),False
CWE-74,2017,117,Injection (umbrella),CWE-74 - Injection (umbrella),False
CWE-74,2018,48,Injection (umbrella),CWE-74 - Injection (umbrella),False
CWE-74,2019,76,Injection (umbrella),CWE-74 - Injection (umbrella),False
CWE-74,2020,135,Injection (umbrella),CWE-74 - Injection (umbrella),False
CWE-74,2021,168,Injection (umbrella),CWE-74 - Injection (umbrella),False
CWE-74,2022,116,Injection (umbrella),CWE-74 - Injection (umbrella),False
CWE-74,2023,164,Injection (umbrella),CWE-74 - Injection (umbrella),False
CWE-74,2024,331,Injection (umbrella),CWE-74 - Injection (umbrella),False
CWE-74,2025,2543,Injection (umbrella),CWE-74 - Injection (umbrella),False
CWE-749,2006,1,CWE-749,CWE-749,False
CWE-749,2010,2,CWE-749,CWE-749,False
CWE-749,2014,2,CWE-749,CWE-749,False
CWE-749,2016,2,CWE-749,CWE-749,False
CWE-749,2017,1,CWE-749,CWE-749,False
CWE-749,2018,4,CWE-749,CWE-749,False
CWE-749,2019,7,CWE-749,CWE-749,False
CWE-749,2020,12,CWE-749,CWE-749,False
CWE-749,2021,6,CWE-749,CWE-749,False
CWE-749,2022,4,CWE-749,CWE-749,False
CWE-749,2023,43,CWE-749,CWE-749,False
CWE-749,2024,25,CWE-749,CWE-749,False
CWE-749,2025,29,CWE-749,CWE-749,False
CWE-75,2016,1,CWE-75,CWE-75,False
CWE-75,2021,3,CWE-75,CWE-75,False
CWE-75,2022,4,CWE-75,CWE-75,False
CWE-75,2023,5,CWE-75,CWE-75,False
CWE-75,2024,16,CWE-75,CWE-75,False
CWE-75,2025,2,CWE-75,CWE-75,False
CWE-754,2014,1,CWE-754,CWE-754,False
CWE-754,2016,1,CWE-754,CWE-754,False
CWE-754,2017,16,CWE-754,CWE-754,False
CWE-754,2018,18,CWE-754,CWE-754,False
CWE-754,2019,31,CWE-754,CWE-754,False
CWE-754,2020,46,CWE-754,CWE-754,False
CWE-754,2021,66,CWE-754,CWE-754,False
CWE-754,2022,65,CWE-754,CWE-754,False
CWE-754,2023,66,CWE-754,CWE-754,False
CWE-754,2024,106,CWE-754,CWE-754,False
CWE-754,2025,66,CWE-754,CWE-754,False
CWE-755,2006,1,CWE-755,CWE-755,False
CWE-755,2009,1,CWE-755,CWE-755,False
CWE-755,2011,3,CWE-755,CWE-755,False
CWE-755,2012,1,CWE-755,CWE-755,False
CWE-755,2013,1,CWE-755,CWE-755,False
CWE-755,2014,1,CWE-755,CWE-755,False
CWE-755,2015,1,CWE-755,CWE-755,False
CWE-755,2016,2,CWE-755,CWE-755,False
CWE-755,2017,30,CWE-755,CWE-755,False
CWE-755,2018,15,CWE-755,CWE-755,False
CWE-755,2019,77,CWE-755,CWE-755,False
CWE-755,2020,65,CWE-755,CWE-755,False
CWE-755,2021,92,CWE-755,CWE-755,False
CWE-755,2022,101,CWE-755,CWE-755,False
CWE-755,2023,70,CWE-755,CWE-755,False
CWE-755,2024,61,CWE-755,CWE-755,False
CWE-755,2025,25,CWE-755,CWE-755,False
CWE-756,2018,1,CWE-756,CWE-756,False
CWE-756,2022,1,CWE-756,CWE-756,False
CWE-756,2023,1,CWE-756,CWE-756,False
CWE-757,2017,2,CWE-757,CWE-757,False
CWE-757,2018,1,CWE-757,CWE-757,False
CWE-757,2019,2,CWE-757,CWE-757,False
CWE-757,2020,2,CWE-757,CWE-757,False
CWE-757,2021,1,CWE-757,CWE-757,False
CWE-757,2022,2,CWE-757,CWE-757,False
CWE-757,2023,1,CWE-757,CWE-757,False
CWE-757,2024,5,CWE-757,CWE-757,False
CWE-757,2025,4,CWE-757,CWE-757,False
CWE-758,2023,1,CWE-758,CWE-758,False
CWE-758,2024,1,CWE-758,CWE-758,False
CWE-758,2025,2,CWE-758,CWE-758,False
CWE-759,2020,2,CWE-759,CWE-759,False
CWE-759,2021,1,CWE-759,CWE-759,False
CWE-759,2023,2,CWE-759,CWE-759,False
CWE-759,2024,2,CWE-759,CWE-759,False
CWE-759,2025,5,CWE-759,CWE-759,False
CWE-76,2023,2,CWE-76,CWE-76,False
CWE-76,2024,7,CWE-76,CWE-76,False
CWE-760,2018,1,CWE-760,CWE-760,False
CWE-760,2020,1,CWE-760,CWE-760,False
CWE-760,2021,1,CWE-760,CWE-760,False
CWE-760,2023,1,CWE-760,CWE-760,False
CWE-760,2024,2,CWE-760,CWE-760,False
CWE-760,2025,1,CWE-760,CWE-760,False
CWE-761,2024,1,CWE-761,CWE-761,False
CWE-761,2025,1,CWE-761,CWE-761,False
CWE-762,2023,3,CWE-762,CWE-762,False
CWE-762,2024,3,CWE-762,CWE-762,False
CWE-762,2025,5,CWE-762,CWE-762,False
CWE-763,2007,1,CWE-763,CWE-763,False
CWE-763,2013,1,CWE-763,CWE-763,False
CWE-763,2015,1,CWE-763,CWE-763,False
CWE-763,2017,2,CWE-763,CWE-763,False
CWE-763,2018,2,CWE-763,CWE-763,False
CWE-763,2019,8,CWE-763,CWE-763,False
CWE-763,2020,17,CWE-763,CWE-763,False
CWE-763,2021,14,CWE-763,CWE-763,False
CWE-763,2022,14,CWE-763,CWE-763,False
CWE-763,2023,6,CWE-763,CWE-763,False
CWE-763,2024,12,CWE-763,CWE-763,False
CWE-763,2025,7,CWE-763,CWE-763,False
CWE-765,2024,1,CWE-765,CWE-765,False
CWE-767,2016,1,CWE-767,CWE-767,False
CWE-767,2020,1,CWE-767,CWE-767,False
CWE-767,2024,2,CWE-767,CWE-767,False
CWE-769,2017,2,CWE-769,CWE-769,False
CWE-769,2018,1,CWE-769,CWE-769,False
CWE-769,2025,1,CWE-769,CWE-769,False
CWE-77,2005,2,Command Injection,CWE-77 - Command Injection,False
CWE-77,2007,1,Command Injection,CWE-77 - Command Injection,False
CWE-77,2008,3,Command Injection,CWE-77 - Command Injection,False
CWE-77,2009,2,Command Injection,CWE-77 - Command Injection,False
CWE-77,2010,4,Command Injection,CWE-77 - Command Injection,False
CWE-77,2011,1,Command Injection,CWE-77 - Command Injection,False
CWE-77,2012,2,Command Injection,CWE-77 - Command Injection,False
CWE-77,2013,9,Command Injection,CWE-77 - Command Injection,False
CWE-77,2014,36,Command Injection,CWE-77 - Command Injection,False
CWE-77,2015,56,Command Injection,CWE-77 - Command Injection,False
CWE-77,2016,69,Command Injection,CWE-77 - Command Injection,False
CWE-77,2017,74,Command Injection,CWE-77 - Command Injection,False
CWE-77,2018,66,Command Injection,CWE-77 - Command Injection,False
CWE-77,2019,143,Command Injection,CWE-77 - Command Injection,False
CWE-77,2020,180,Command Injection,CWE-77 - Command Injection,False
CWE-77,2021,323,Command Injection,CWE-77 - Command Injection,False
CWE-77,2022,198,Command Injection,CWE-77 - Command Injection,False
CWE-77,2023,508,Command Injection,CWE-77 - Command Injection,False
CWE-77,2024,541,Command Injection,CWE-77 - Command Injection,False
CWE-77,2025,665,Command Injection,CWE-77 - Command Injection,False
CWE-770,2001,1,Allocation Without Limits,CWE-770 - Allocation Without Limits,False
CWE-770,2005,2,Allocation Without Limits,CWE-770 - Allocation Without Limits,False
CWE-770,2008,3,Allocation Without Limits,CWE-770 - Allocation Without Limits,False
CWE-770,2009,4,Allocation Without Limits,CWE-770 - Allocation Without Limits,False
CWE-770,2011,1,Allocation Without Limits,CWE-770 - Allocation Without Limits,False
CWE-770,2014,1,Allocation Without Limits,CWE-770 - Allocation Without Limits,False
CWE-770,2016,4,Allocation Without Limits,CWE-770 - Allocation Without Limits,False
CWE-770,2017,53,Allocation Without Limits,CWE-770 - Allocation Without Limits,False
CWE-770,2018,47,Allocation Without Limits,CWE-770 - Allocation Without Limits,False
CWE-770,2019,99,Allocation Without Limits,CWE-770 - Allocation Without Limits,False
CWE-770,2020,68,Allocation Without Limits,CWE-770 - Allocation Without Limits,False
CWE-770,2021,137,Allocation Without Limits,CWE-770 - Allocation Without Limits,False
CWE-770,2022,179,Allocation Without Limits,CWE-770 - Allocation Without Limits,False
CWE-770,2023,212,Allocation Without Limits,CWE-770 - Allocation Without Limits,False
CWE-770,2024,302,Allocation Without Limits,CWE-770 - Allocation Without Limits,False
CWE-770,2025,304,Allocation Without Limits,CWE-770 - Allocation Without Limits,False
CWE-771,2021,1,CWE-771,CWE-771,False
CWE-771,2023,1,CWE-771,CWE-771,False
CWE-771,2024,1,CWE-771,CWE-771,False
CWE-771,2025,1,CWE-771,CWE-771,False
CWE-772,1999,1,CWE-772,CWE-772,False
CWE-772,2001,1,CWE-772,CWE-772,False
CWE-772,2003,1,CWE-772,CWE-772,False
CWE-772,2007,2,CWE-772,CWE-772,False
CWE-772,2008,2,CWE-772,CWE-772,False
